,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
56622,56622,3.09.2020 14:29:14,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56663,56663,3.09.2020 13:13:02,121,-,File: Introductory Lecture Slides ,File ,The course module has been viewed. ,The user with id '153879' viewed the 'resource' activity with course module id '753118'.,web,37.157.101.153
56664,56664,3.09.2020 13:12:49,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56665,56665,3.09.2020 13:12:30,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3092,web,37.157.101.153
56666,56666,3.09.2020 13:12:04,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56668,56668,3.09.2020 13:09:55,121,-,URL: Course organization and evaluation ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '502756'.,web,37.157.101.153
56669,56669,3.09.2020 13:09:46,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56689,56689,3.09.2020 12:48:57,121,-,Page: Web Prefects Newsletter ,Sheet ,The course module has been viewed. ,The user with id '153879' viewed the 'page' activity with course module id '753904'.,web,37.157.101.153
56690,56690,3.09.2020 12:48:36,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56703,56703,3.09.2020 12:26:05,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56707,56707,3.09.2020 12:25:14,121,-,"URL: If the previous link doesn't work, register here ",Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '752570'.,web,37.157.101.153
56708,56708,3.09.2020 12:25:11,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56709,56709,3.09.2020 12:24:58,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56717,56717,3.09.2020 11:55:04,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56718,56718,3.09.2020 11:54:35,121,-,Page: Web Prefects Newsletter ,Sheet ,The course module has been viewed. ,The user with id '153879' viewed the 'page' activity with course module id '753904'.,web,37.157.101.153
56719,56719,3.09.2020 11:54:30,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.101.153
56732,56732,3.09.2020 09:19:29,121,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '502773'.,web,172.17.171.177
56733,56733,3.09.2020 09:19:15,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.171.177
56734,56734,3.09.2020 09:13:20,121,-,"URL: If the previous link doesn't work, register here ",Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '752570'.,web,172.17.171.177
56735,56735,3.09.2020 09:13:03,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.171.177
56736,56736,3.09.2020 09:11:40,121,-,"URL: If the previous link doesn't work, register here ",Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '752570'.,web,172.17.166.66
56737,56737,3.09.2020 09:10:14,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.166.66
56738,56738,3.09.2020 09:09:52,121,-,Page: Web Prefects Newsletter ,Sheet ,The course module has been viewed. ,The user with id '153879' viewed the 'page' activity with course module id '753904'.,web,172.17.166.66
56739,56739,3.09.2020 09:09:50,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.166.66
56740,56740,3.09.2020 09:09:49,121,-,URL: Course organization and evaluation ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '502756'.,web,172.17.166.66
56741,56741,3.09.2020 09:09:38,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.166.66
56977,56977,2.09.2020 20:27:44,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '3944900' reviewed by the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56978,56978,2.09.2020 20:27:44,121,121,Test: 1st week ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '3944900' for the quiz with course module id '752810'.,web,193.40.10.90
56979,56979,2.09.2020 20:27:44,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13815717' for the user with id '153879' for the grade item with id '101974'.,web,193.40.10.90
56980,56980,2.09.2020 20:27:44,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13837318' for the user with id '153879' for the grade item with id '101887'.,web,193.40.10.90
56981,56981,2.09.2020 20:27:44,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13924553' for the user with id '153879' for the grade item with id '144920'.,web,193.40.10.90
56982,56982,2.09.2020 20:27:39,121,121,Test: 1st week ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56983,56983,2.09.2020 20:27:30,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56984,56984,2.09.2020 20:27:24,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56985,56985,2.09.2020 20:27:06,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56986,56986,2.09.2020 20:27:01,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56987,56987,2.09.2020 20:26:51,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56988,56988,2.09.2020 20:26:42,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56989,56989,2.09.2020 20:26:35,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56990,56990,2.09.2020 20:26:28,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56991,56991,2.09.2020 20:26:22,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56992,56992,2.09.2020 20:26:16,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56993,56993,2.09.2020 20:26:09,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56994,56994,2.09.2020 20:26:03,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944900' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56995,56995,2.09.2020 20:26:03,121,121,Test: 1st week ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '3944900' for the quiz with course module id '752810'.,web,193.40.10.90
56996,56996,2.09.2020 20:24:12,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '3944888' reviewed by the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56997,56997,2.09.2020 20:24:12,121,121,Test: 1st week ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '3944888' for the quiz with course module id '752810'.,web,193.40.10.90
56998,56998,2.09.2020 20:24:06,121,121,Test: 1st week ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
56999,56999,2.09.2020 20:23:53,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57000,57000,2.09.2020 20:23:43,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57001,57001,2.09.2020 20:23:35,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57002,57002,2.09.2020 20:23:28,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57003,57003,2.09.2020 20:22:48,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57004,57004,2.09.2020 20:22:37,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57005,57005,2.09.2020 20:22:28,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57006,57006,2.09.2020 20:22:21,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57007,57007,2.09.2020 20:22:14,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57008,57008,2.09.2020 20:22:04,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57009,57009,2.09.2020 20:21:36,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57010,57010,2.09.2020 20:21:29,121,121,Test: 1st week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3944888' belonging to the user with id '153879' for the quiz with course module id '752810'.,web,193.40.10.90
57011,57011,2.09.2020 20:21:29,121,121,Test: 1st week ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '3944888' for the quiz with course module id '752810'.,web,193.40.10.90
